"","price","bedrooms","bathrooms","sqft","neighborhood","status","address"
"7377",7e+05,5,"5",2765,"Bath Beach","sold","147 Bay 14th St, Brooklyn, NY 11214"
"7378",470000,0,"1",NA,"Bath Beach","sold","2475 W 16th St #14C, Brooklyn, NY 11214"
"7379",325000,0,"1",NA,"Bath Beach","sold","2483 W 16th St #7B, Brooklyn, NY 11214"
"7380",694000,0,"1",964,"Bath Beach","sold","196 Bay 29th St #2B, Brooklyn, NY 11214"
"7381",1500000,0,"1",3240,"Bath Beach","sold","118 Bay 34th St #4, Brooklyn, NY 11214"
"7382",1230000,0,"1",2910,"Bath Beach","sold","55-61 Rutherford Pl, Brooklyn, NY 11214"
"7383",743000,0,"1",NA,"Bath Beach","sold","8715 Bay 16th St #2B, Brooklyn, NY 11214"
"7384",743000,3,"2",990,"Bath Beach","sold","8715 Bay 16 St #2B, Brooklyn, NY 11214"
"7385",460000,2,"2",NA,"Bath Beach","sold","30 Bay 29 St #4B, Brooklyn, NY 11214"
"7386",2e+05,0,"1",NA,"Bath Beach","sold","8853 Bay 16 St #1D, Brooklyn, NY 11214"
"7387",10,0,"1",1724,"Bath Beach","sold","8658 Bay 16th St, Brooklyn, NY 11214"
"7388",1111000,4,"2",NA,"Bath Beach","sold","8803 14th Ave, Brooklyn, NY 11228"
"7389",270000,1,"1",800,"Bath Beach","sold","2475 W 16th St #17A, Brooklyn, NY 11214"
"7390",325000,2,"1",1000,"Bath Beach","sold","2483 W 16th St #7B, Brooklyn, NY 11214"
"7391",679000,2,"2",1131,"Bath Beach","sold","155 Bay 20th St #3A, Brooklyn, NY 11214"
"7392",980000,4,"2",2600,"Bath Beach","sold","8726 17th Ave, Brooklyn, NY 11214"
"7393",1318000,4,"3",NA,"Bath Beach","sold","2508 Bath Ave, Brooklyn, NY 11214"
"7394",995000,5,"2",1856,"Bath Beach","sold","8741 25th Ave, Brooklyn, NY 11214"
"7395",1230000,0,"5",2970,"Bath Beach","sold","55 Rutherford Pl, Brooklyn, NY 11214"
"7396",299000,0,"1",NA,"Bath Beach","sold","248 Bay 19th St #248A, Brooklyn, NY 11214"
"7397",710000,2,"2",1170,"Bath Beach","sold","8686 Bay Pkwy #4D, Brooklyn, NY 11214"
"7398",375000,2,"1",1000,"Bath Beach","sold","2652 Cropsey Ave #6C, Brooklyn, NY 11214"
"7399",1200000,0,"1",2280,"Bath Beach","sold","8874 Bay 16th St, Brooklyn, NY 11214"
"7400",758000,2,"2",928,"Bath Beach","sold","312 Bay 13th St, Brooklyn, NY 11214"
"7401",830000,3,"4",1515,"Bath Beach","sold","202 Bay 11th St, Brooklyn, NY 11228"
"7402",1195000,1,"1",1914,"Bath Beach","sold","8880 17th Ave, Brooklyn, NY 11214"
"7403",1155000,4,"3",2160,"Bath Beach","sold","1321 Shore Pkwy, Brooklyn, NY 11214"
"7404",2392887,8,"7",3162,"Bath Beach","sold","8739 19th Ave, Brooklyn, NY 11214"
"7405",1760000,9,"6",3352,"Bath Beach","sold","153 Bay 47th St, Brooklyn, NY 11214"
"7406",740000,3,"2",NA,"Bath Beach","sold","2077 Shore Pkwy, Brooklyn, NY 11214"
"7407",272000,0,"1",NA,"Bath Beach","sold","304 Bay 17th St #2A, Brooklyn, NY 11214"
"7408",988000,3,"3",1616,"Bath Beach","sold","162 Bay 44th St, Brooklyn, NY 11214"
"7409",262000,1,"1",700,"Bath Beach","sold","262 Bay 17th St #1A, Brooklyn, NY 11214"
"7410",1500000,0,"1",2400,"Bath Beach","sold","74 Bay 35th St, Brooklyn, NY 11214"
"7411",320000,0,"1",NA,"Bath Beach","sold","2483 W 16th St #9A, Brooklyn, NY 11214"
"7412",670000,3,"3",1193,"Bath Beach","sold","162 Bay 43rd St #2B, Brooklyn, NY 11214"
"7413",1600000,6,"3",NA,"Bath Beach","sold","8633 Bay 16th St, Brooklyn, NY 11214"
"7414",360000,0,"1",NA,"Bath Beach","sold","1935 Shore Pkwy #5G, Brooklyn, NY 11214"
"7415",630000,1,"1",720,"Bath Beach","sold","2545 W 16th St, Brooklyn, NY 11214"
"7416",910000,4,"2",3450,"Bath Beach","sold","93 Bay 17 St, Brooklyn, NY 11214"
"7417",660000,2,"2",1687,"Bath Beach","sold","8860 19th Ave, Brooklyn, NY 11214"
"7418",910000,0,"2",1018,"Bath Beach","sold","93 Bay 17th St, Brooklyn, NY 11214"
"7419",320000,1,"1",800,"Bath Beach","sold","2483 W 16th St #9A, Brooklyn, NY 11214"
"7420",349000,0,"1",633,"Bath Beach","sold","147 Bay 20th St #2, Brooklyn, NY 11214"
"7421",262000,1,"1",700,"Bath Beach","sold","262 Bay 17th St #A1, Brooklyn, NY 11214"
"7422",1650000,4,"3",2424,"Bath Beach","sold","61 Bay 26th St, Brooklyn, NY 11214"
"7423",998000,3,"2",1652,"Bath Beach","sold","1940 20th Dr, Brooklyn, NY 11214"
"7424",1033888,0,"1",1600,"Bath Beach","sold","8838 26th Ave, Brooklyn, NY 11214"
"7425",758000,2,"2",928,"Bath Beach","sold","312 Bay 13 St, Brooklyn, NY 11214"
"7426",262000,1,"1",750,"Bath Beach","sold","262 Bay 17th St #1A, Brooklyn, NY 11214"
"7427",875000,0,"1",1492,"Bath Beach","sold","8645 16th Ave, Brooklyn, NY 11214"
"7428",830000,3,"3",1933,"Bath Beach","sold","202 Bay 11 St, Brooklyn, NY 11228"
"7429",1255000,0,"1",2123,"Bath Beach","sold","184 Bay 28th St, Brooklyn, NY 11214"
"7430",505000,2,"5",1250,"Bath Beach","sold","2260 Benson Ave #6C, Brooklyn, NY 11214"
"7431",430000,0,"1",NA,"Bath Beach","sold","280 Bay 19th St #B, Brooklyn, NY 11214"
"7432",2e+05,1,"1",600,"Bath Beach","sold","153 Bay 26 St #2H, Brooklyn, NY 11214"
"7433",632000,0,"1",144,"Bath Beach","sold","148 Bay 49th St #P5, Brooklyn, NY 11214"
"7434",632000,0,"1",1073,"Bath Beach","sold","148 Bay 49th St #3C, Brooklyn, NY 11214"
"7435",498000,2,"1",793,"Bath Beach","sold","128 Bay 43 St #1D, Brooklyn, NY 11214"
"7436",1610000,8,"5",2970,"Bath Beach","sold","8806 24th Ave, Brooklyn, NY 11214"
"7437",354000,0,"1",NA,"Bath Beach","sold","293 Bay 19th St #B, Brooklyn, NY 11214"
"7438",735000,0,"1",1045,"Bath Beach","sold","39 Bay 38th St #2D, Brooklyn, NY 11214"
"7439",295000,1,"1",650,"Bath Beach","sold","8988 15th Ave #2B, Brooklyn, NY 11228"
"7440",980000,5,"3",NA,"Bath Beach","sold","159 Bay 50th St, Brooklyn, NY 11214"
"7441",980000,4,"3",2154,"Bath Beach","sold","8793 17th Ave, Brooklyn, NY 11214"
"7442",930000,2,"2",NA,"Bath Beach","sold","274 Bay 20th St, Brooklyn, NY 11214"
"7443",280000,1,"1",NA,"Bath Beach","sold","1259 Shore Pkwy #A1, Brooklyn, NY 11214"
"7444",7500000,0,"1",8667,"Bath Beach","sold","8601-8605 21st Ave, Brooklyn, NY 11214"
"7445",349000,1,"1",NA,"Bath Beach","sold","147 Bay 20 St #2, Brooklyn, NY 11214"
"7446",560000,2,"2",1148,"Bath Beach","sold","73 Bay 47th St #3B, Brooklyn, NY 11214"
"7447",1760000,9,"4",3352,"Bath Beach","sold","153 Bay 47 St, Brooklyn, NY 11214"
"7448",190000,0,"1",600,"Bath Beach","sold","8814 Bay Pkwy #2D, Brooklyn, NY 11214"
"7449",2e+06,6,"3",3600,"Bath Beach","sold","8780 19th Ave, Brooklyn, NY 11214"
"7450",798000,0,"1",1064,"Bath Beach","sold","8719 Bay 16th St #3B, Brooklyn, NY 11214"
"7451",650000,2,"2",1180,"Bath Beach","sold","8622 Bay Pkwy #3F, Brooklyn, NY 11214"
"7452",797500,2,"2",1243,"Bath Beach","sold","8918 15th Ave #3A, Brooklyn, NY 11228"
"7453",1830000,5,"2",2178,"Bath Beach","sold","8748 24th Ave, Brooklyn, NY 11214"
"7454",1290000,5,"3",2150,"Bath Beach","sold","2563 W 16th St, Brooklyn, NY 11214"
"7455",799000,2,"2",1488,"Bath Beach","sold","8896 18th Ave, Brooklyn, NY 11214"
"7456",1290000,4,"2",1825,"Bath Beach","sold","1638 Benson Ave, Brooklyn, NY 11214"
"7457",1750000,0,"1",3116,"Bath Beach","sold","134 Bay 38th St #4, Brooklyn, NY 11214"
"7458",1500000,5,"3",NA,"Bath Beach","sold","74 Bay 35 St, Brooklyn, NY 11214"
"7459",9e+05,3,"3",1785,"Bath Beach","sold","2033 Cropsey Ave, Brooklyn, NY 11214"
"7460",1950000,9,"3",3755,"Bath Beach","sold","8712 Bay Pkwy, Brooklyn, NY 11214"
"7461",350000,1,"1",650,"Bath Beach","sold","375 Bay 8 St #2B, Brooklyn, NY 11228"
"7462",6e+05,0,"1",928,"Bath Beach","sold","2053 Shore Pkwy, Brooklyn, NY 11214"
"7463",990000,4,"2",1940,"Bath Beach","sold","46 Bay 41st St, Brooklyn, NY 11214"
"7464",1750000,7,"4",NA,"Bath Beach","sold","134 Bay 38 St, Brooklyn, NY 11214"
"7465",482500,3,"5",1200,"Bath Beach","sold","2652 Cropsey Ave #2H, Brooklyn, NY 11214"
"7466",1988000,9,"5",4840,"Bath Beach","sold","8618 23rd Ave, Brooklyn, NY 11214"
"7467",830000,2,"2",960,"Bath Beach","sold","318 Bay 14 St, Brooklyn, NY 11214"
"7468",990000,3,"3",1874,"Bath Beach","sold","8939 15th Ave, Brooklyn, NY 11228"
"7469",539000,3,"2",1061,"Bath Beach","sold","28 Bay 50th St #1A, Brooklyn, NY 11214"
"7470",762000,2,"2",928,"Bath Beach","sold","262 Bay 13th St, Brooklyn, NY 11214"
"7471",1570000,9,"6",3832,"Bath Beach","sold","8867 24th Ave, Brooklyn, NY 11214"
"7472",238000,1,"1",500,"Bath Beach","sold","153 Bay 26 St #4H, Brooklyn, NY 11214"
"7473",1828000,6,"4",3000,"Bath Beach","sold","156 Bay 13th St #4, Brooklyn, NY 11214"
"7474",385000,2,"1",1050,"Bath Beach","sold","147 Bay 20th St #3, Brooklyn, NY 11214"
"7475",330000,2,"1",1000,"Bath Beach","sold","2475 W 16th St #2J, Brooklyn, NY 11214"
"7476",768000,3,"2",1118,"Bath Beach","sold","50 Bay 32nd St #3A, Brooklyn, NY 11214"
"7477",1570000,0,"1",3003,"Bath Beach","sold","141 Bay 23rd St, Brooklyn, NY 11214"
"7478",2341975,9,"6",3840,"Bath Beach","sold","148 Bay 22nd St, Brooklyn, NY 11214"
"7479",999000,4,"3",2347,"Bath Beach","sold","8754 15th Ave, Brooklyn, NY 11228"
"7480",1230000,7,"3",1856,"Bath Beach","sold","8735 25th Ave, Brooklyn, NY 11214"
"7481",1590000,0,"1",3520,"Bath Beach","sold","18 Bay 22nd St #4, Brooklyn, NY 11214"
"7482",910000,5,"3",2816,"Bath Beach","sold","119 28th Ave, Brooklyn, NY 11214"
"7483",1198000,5,"3",2280,"Bath Beach","sold","69 Bay 41st St, Brooklyn, NY 11214"
"7484",330000,2,"1",1000,"Bath Beach","sold","2475 W 16th St #2J, Brooklyn, NY 11214"
"7485",1455000,0,"1",2400,"Bath Beach","sold","156 Bay 38th St, Brooklyn, NY 11214"
"7486",750000,3,"2",1485,"Bath Beach","sold","8849 19th Ave, Brooklyn, NY 11214"
"7487",7e+05,4,"2",3430,"Bath Beach","sold","111 Bay 50th St, Brooklyn, NY 11214"
"7488",550000,4,"12",3240,"Bath Beach","sold","107 Bay 50th St, Brooklyn, NY 11214"
"7489",680000,3,"2",1170,"Bath Beach","sold","195 28th Ave #2A, Brooklyn, NY 11214"
"7490",1500000,0,"1",2280,"Bath Beach","sold","8747 26th Ave, Brooklyn, NY 11214"
"7491",630000,0,"1",2719,"Bath Beach","sold","203 27th Ave, Brooklyn, NY 11214"
"7492",798000,3,"2",1064,"Bath Beach","sold","8715 Bay 16 St #3B, Brooklyn, NY 11214"
"7493",798000,0,"1",NA,"Bath Beach","sold","8715 Bay 16th St #3B, Brooklyn, NY 11214"
"7494",405000,0,"1",NA,"Bath Beach","sold","2630 Cropsey Ave #6D, Brooklyn, NY 11214"
"7495",965000,0,"1",1616,"Bath Beach","sold","150 Bay 44th St, Brooklyn, NY 11214"
"7496",939900,4,"1",2320,"Bath Beach","sold","78 28th Ave, Brooklyn, NY 11214"
"7497",308000,1,"1",650,"Bath Beach","sold","359 Bay 8th St #2B, Brooklyn, NY 11228"
"7498",291594,1,"1",700,"Bath Beach","sold","8814 Bay Pkwy #3A, Brooklyn, NY 11214"
"7499",910000,3,"3",NA,"Bath Beach","sold","8707 19th Ave #1B, Brooklyn, NY 11214"
"7500",1210000,5,"3",1870,"Bath Beach","sold","48 28th Ave, Brooklyn, NY 11214"
"7501",1580000,0,"1",3433,"Bath Beach","sold","8801 20th Ave, Brooklyn, NY 11214"
"7502",2300000,9,"6",3840,"Bath Beach","sold","140 Bay 22nd St, Brooklyn, NY 11214"
"7503",2300000,18,"12",3480,"Bath Beach","sold","148 Bay 22 St, Brooklyn, NY 11214"
"7504",1460000,2,"1",2788,"Bath Beach","sold","17 Bay 37th St, Brooklyn, NY 11214"
"7505",1060000,1,"1",660,"Bath Beach","sold","8861 18th Ave, Brooklyn, NY 11214"
"7506",1370000,0,"1",2400,"Bath Beach","sold","33 Bay 14th St #4, Brooklyn, NY 11214"
"7507",999500,3,"3",1420,"Bath Beach","sold","125 Bay 23rd St, Brooklyn, NY 11214"
"7508",335000,1,"1",1020,"Bath Beach","sold","30 Bay 29th St #6G, Brooklyn, NY 11214"
"7509",435000,2,"5",950,"Bath Beach","sold","30 Bay 29th St #1L, Brooklyn, NY 11214"
"7510",1145000,3,"5",2256,"Bath Beach","sold","8746 26th Ave, Brooklyn, NY 11214"
"7511",7e+05,12,"6",3900,"Bath Beach","sold","105 Bay 50th St, Brooklyn, NY 11214"
"7512",1160000,4,"3",1980,"Bath Beach","sold","8867 18th Ave, Brooklyn, NY 11214"
"7513",410000,0,"1",NA,"Bath Beach","sold","2630 Cropsey Ave #7F, Brooklyn, NY 11214"
"7514",245000,1,"1",750,"Bath Beach","sold","8814 Bay Pkwy #2K, Brooklyn, NY 11214"
"7515",1460000,4,"4",3200,"Bath Beach","sold","156 Bay 38 St, Brooklyn, NY 11214"
"7516",750000,4,"3",NA,"Bath Beach","sold","2881 Cropsey Ave #3A, Brooklyn, NY 11214"
"7517",470000,3,"2",1250,"Bath Beach","sold","2483 W 16th St #14H, Brooklyn, NY 11214"
"7518",2026317,4,"2",2300,"Bath Beach","sold","8664 Bay 16th St, Brooklyn, NY 11214"
"7519",1630000,0,"1",3000,"Bath Beach","sold","135 Bay 14th St, Brooklyn, NY 11214"
"7520",988000,4,"2",1968,"Bath Beach","sold","49 Bay 13th St, Brooklyn, NY 11214"
"7521",1500000,5,"4",NA,"Bath Beach","sold","8747 26th Ave, Brooklyn, NY 11223"
"7522",595000,0,"1",758,"Bath Beach","sold","98 Bay 20th St #2B, Brooklyn, NY 11214"
"7523",1142500,4,"2",1698,"Bath Beach","sold","8702 Bay 16th St, Brooklyn, NY 11214"
"7524",750000,3,"2",1100,"Bath Beach","sold","8711-8719 Bay 16th St #3D, Brooklyn, NY 11214"
"7525",750000,3,"2",1100,"Bath Beach","sold","8711-8719 Bay 16th St #3D, Brooklyn, NY 11214"
"7526",1142500,4,"2",1698,"Bath Beach","sold","8702 Bay 16th St, Brooklyn, NY 11214"
"7527",535000,2,"1",820,"Bath Beach","sold","2565 W 17th St #2B, Brooklyn, NY 11214"
"7528",990000,0,"1",2317,"Bath Beach","sold","1730 Bath Ave, Brooklyn, NY 11214"
"7529",1067000,0,"1",2260,"Bath Beach","sold","140 Bay 7th St, Brooklyn, NY 11228"
"7530",850000,0,"1",1152,"Bath Beach","sold","235 Bay 40th St, Brooklyn, NY 11214"
"7531",1455000,0,"1",2160,"Bath Beach","sold","8691 15th Ave, Brooklyn, NY 11228"
"7532",1,0,"1",1993,"Bath Beach","sold","8892 20th Ave, Brooklyn, NY 11214"
"7533",1580000,6,"6",NA,"Bath Beach","sold","8801 20th Ave, Brooklyn, NY 11214"
"7534",650000,0,"1",144,"Bath Beach","sold","148 Bay 49th St #P2, Brooklyn, NY 11214"
"7535",650000,3,"2",1038,"Bath Beach","sold","148 Bay 49th St #3B, Brooklyn, NY 11214"
"7536",925000,3,"2",1224,"Bath Beach","sold","8645 Bay 16th St, Brooklyn, NY 11214"
"7537",5e+05,2,"5",1182,"Bath Beach","sold","2517 W 15th Pl #4, Brooklyn, NY 11214"
"7538",966000,3,"2",1561,"Bath Beach","sold","307 Bay 20th St, Brooklyn, NY 11214"
"7539",1940000,0,"1",3774,"Bath Beach","sold","8742 23rd Ave, Brooklyn, NY 11214"
"7540",1900000,6,"4",2769,"Bath Beach","sold","39 Bay 23rd St, Brooklyn, NY 11214"
"7541",950000,2,"2",1210,"Bath Beach","sold","2532 Bath Ave, Brooklyn, NY 11214"
"7542",1630000,6,"2",NA,"Bath Beach","sold","135 Bay 14 St, Brooklyn, NY 11214"
"7543",1370000,0,"1",NA,"Bath Beach","sold","33 Bay 14th St, Brooklyn, NY 11214"
"7544",980000,10,"4",1300,"Bath Beach","sold","59 Bay 32nd St, Brooklyn, NY 11214"
"7545",1150000,7,"3",2698,"Bath Beach","sold","8720 24th Ave, Brooklyn, NY 11214"
"7546",999000,4,"5",1778,"Bath Beach","sold","1636 Benson Ave, Brooklyn, NY 11214"
"7547",780000,0,"1",928,"Bath Beach","sold","278 Bay 13th St, Brooklyn, NY 11214"
"7548",1370000,0,"1",NA,"Bath Beach","sold","33 Bay 14 St, Brooklyn, NY 11214"
"7549",2800000,0,"1",3972,"Bath Beach","sold","122 Bay 26th St, Brooklyn, NY 11214"
"7550",1142500,4,"4",1698,"Bath Beach","sold","8702 Bay 16 St, Brooklyn, NY 11214"
"7551",745000,0,"1",NA,"Bath Beach","sold","15 Bay 31st St #P3, Brooklyn, NY 11214"
"7552",1330000,0,"1",2256,"Bath Beach","sold","131 Bay 38th St, Brooklyn, NY 11214"
"7553",745000,3,"2",1140,"Bath Beach","sold","15 Bay 31st St #2B, Brooklyn, NY 11214"
"7554",257000,1,"1",700,"Bath Beach","sold","8814 Bay Pkwy #6J, Brooklyn, NY 11214"
"7555",720000,0,"1",NA,"Bath Beach","sold","8711 Bay 16th St #3D, Brooklyn, NY 11214"
"7556",780000,2,"2",928,"Bath Beach","sold","278 Bay 13 St, Brooklyn, NY 11214"
"7557",770000,3,"2",1536,"Bath Beach","sold","1540 Bath Ave #2A, Brooklyn, NY 11228"
"7558",250000,5,"2",1932,"Bath Beach","sold","71 Bay 13th St, Brooklyn, NY 11214"
"7559",315000,0,"1",NA,"Bath Beach","sold","200 Bay 22nd St #C2, Brooklyn, NY 11214"
"7560",375000,2,"1",1000,"Bath Beach","sold","2652 Cropsey Ave #1D, Brooklyn, NY 11214"
"7561",1455000,4,"3",NA,"Bath Beach","sold","8691 15th Ave, Brooklyn, NY 11228"
"7562",1455000,4,"3",NA,"Bath Beach","sold","8691 15th Ave, Brooklyn, NY 11228"
"7563",1100000,3,"5",1140,"Bath Beach","sold","225 Bay 41st St, Brooklyn, NY 11214"
"7564",1750000,3,"1",1100,"Bath Beach","sold","2310 86th St, Brooklyn, NY 11214"
"7565",537000,2,"1",709,"Bath Beach","sold","70 Bay 20th St #2A, Brooklyn, NY 11214"
"7566",5e+05,0,"1",NA,"Bath Beach","sold","2517 W 15th Pl #B1, Brooklyn, NY 11214"
"7567",699000,3,"2",1188,"Bath Beach","sold","8856 26th Ave #3B, Brooklyn, NY 11214"
"7568",1400000,6,"4",NA,"Bath Beach","sold","205 Bay 25th St, Brooklyn, NY 11214"
"7569",398000,2,"1",850,"Bath Beach","sold","1041 Shore Pkwy #B, Brooklyn, NY 11228"
"7570",990000,0,"3",1000,"Bath Beach","sold","40 Bay 41st St, Brooklyn, NY 11214"
"7571",925000,3,"2",1456,"Bath Beach","sold","8645 Bay 16 St, Brooklyn, NY 11214"
"7572",340000,0,"1",NA,"Bath Beach","sold","200 Bay 22 St #D4, Brooklyn, NY 11214"
"7573",530000,0,"1",1554,"Bath Beach","sold","92 Bay 13th St, Brooklyn, NY 11214"
"7574",240000,3,"2",1869,"Bath Beach","sold","8822 20th Ave, Brooklyn, NY 11214"
"7575",450000,0,"1",1078,"Bath Beach","sold","2121 Shore Pkwy #3B, Brooklyn, NY 11214"
"7576",1850000,12,"6",3175,"Bath Beach","sold","57 Bay 23rd St #4, Brooklyn, NY 11214"
"7577",890000,0,"1",972,"Bath Beach","sold","72 Bay 14th St, Brooklyn, NY 11214"
"7578",1740000,10,"3",4136,"Bath Beach","sold","8807 21st Ave, Brooklyn, NY 11214"
"7579",989000,4,"2",1654,"Bath Beach","sold","173 Bay 43rd St, Brooklyn, NY 11214"
"7580",360000,1,"1",650,"Bath Beach","sold","262 Bay 19th St #A, Brooklyn, NY 11214"
"7581",340000,2,"1",NA,"Bath Beach","sold","200 Bay 22nd St #D4, Brooklyn, NY 11214"
"7582",1190000,4,"3",1907,"Bath Beach","sold","185 Bay 14th St, Brooklyn, NY 11214"
"7583",1600000,0,"1",2134,"Bath Beach","sold","22 Bay 13th St, Brooklyn, NY 11214"
"7584",537000,2,"1",NA,"Bath Beach","sold","70 Bay 20 St #2A, Brooklyn, NY 11214"
"7585",775000,4,"2",NA,"Bath Beach","sold","8747 25th Ave, Brooklyn, NY 11214"
"7586",1120000,1,"1",1680,"Bath Beach","sold","155 Bay 37th St, Brooklyn, NY 11214"
"7587",1425000,0,"1",3045,"Bath Beach","sold","245 Bay 22nd St, Brooklyn, NY 11214"
"7588",637000,0,"1",928,"Bath Beach","sold","215 Bay 48th St, Brooklyn, NY 11214"
"7589",320000,1,"1",800,"Bath Beach","sold","1935 Shore Pkwy #1E, Brooklyn, NY 11214"
"7590",1300000,9,"3",2722,"Bath Beach","sold","39 Bay 31st St, Brooklyn, NY 11214"
"7591",9e+05,2,"1",1652,"Bath Beach","sold","8883 19th Ave, Brooklyn, NY 11214"
"7592",10,0,"1",2048,"Bath Beach","sold","8815 17th Ave, Brooklyn, NY 11214"
"7593",1448000,6,"6",NA,"Bath Beach","sold","231 27th Ave, Brooklyn, NY 11223"
"7594",815000,0,"1",2040,"Bath Beach","sold","1830 Bath Ave #A103, Brooklyn, NY 11214"
"7595",299000,0,"1",NA,"Bath Beach","sold","8873 Bay 16th St #B2, Brooklyn, NY 11214"
"7596",1448000,6,"6",NA,"Bath Beach","sold","231 27th Ave, Brooklyn, NY 11214"
"7597",619500,0,"1",2160,"Bath Beach","sold","8720 19th Ave, Brooklyn, NY 11214"
"7598",1850000,12,"6",3175,"Bath Beach","sold","57 Bay 23 St, Brooklyn, NY 11214"
"7599",490000,5,"3",2120,"Bath Beach","sold","2448 Benson Ave, Brooklyn, NY 11214"
"7600",385000,0,"1",NA,"Bath Beach","sold","1259 Shore Pkwy #3D, Brooklyn, NY 11214"
"7601",650000,0,"1",928,"Bath Beach","sold","213 Bay 48th St, Brooklyn, NY 11214"
"7602",260000,1,"1",650,"Bath Beach","sold","355 Bay 8th St #1B, Brooklyn, NY 11228"
"7603",9e+05,0,"1",1320,"Bath Beach","sold","8884 19th Ave, Brooklyn, NY 11214"
"7604",430000,3,"1",950,"Bath Beach","sold","182 Bay 22nd St #4A, Brooklyn, NY 11214"
"7605",1265000,4,"3",2683,"Bath Beach","sold","208 Bay 26th St, Brooklyn, NY 11214"
"7606",995000,0,"1",1590,"Bath Beach","sold","2108 Bath Ave, Brooklyn, NY 11214"
"7607",710000,3,"2",NA,"Bath Beach","sold","234 Bay 23rd St, Brooklyn, NY 11214"
"7608",630000,0,"1",1032,"Bath Beach","sold","57 Bay 20th St #3B, Brooklyn, NY 11214"
"7609",450000,0,"1",1078,"Bath Beach","sold","2121 Shore Pkwy #3B, Brooklyn, NY 11214"
"7610",670000,0,"1",928,"Bath Beach","sold","208 Bay 49th St, Brooklyn, NY 11214"
"7611",2180000,5,"6",3867,"Bath Beach","sold","8834 15th Ave, Brooklyn, NY 11228"
"7612",705000,6,"3",3480,"Bath Beach","sold","8613 15th Ave, Brooklyn, NY 11228"
"7613",487500,2,"1",822,"Bath Beach","sold","2565 W 17th St #1B, Brooklyn, NY 11214"
"7614",1850000,9,"4",3040,"Bath Beach","sold","39 Bay 29th St, Brooklyn, NY 11214"
"7615",275000,0,"1",NA,"Bath Beach","sold","2630 Cropsey Ave #10B, Brooklyn, NY 11214"
"7616",735000,0,"1",1290,"Bath Beach","sold","2322 Bath Ave #2B, Brooklyn, NY 11214"
"7617",570000,2,"2",1000,"Bath Beach","sold","2578 W 16th St #2B, Brooklyn, NY 11214"
"7618",595000,0,"1",773,"Bath Beach","sold","189 Bay 23rd St #3C, Brooklyn, NY 11214"
"7619",960000,4,"3",1173,"Bath Beach","sold","96 Bay 41st St, Brooklyn, NY 11214"
"7620",595000,0,"1",918,"Bath Beach","sold","189 Bay 23rd St #P2, Brooklyn, NY 11214"
"7621",378000,1,"1",807,"Bath Beach","sold","2121 Shore Pkwy #7P, Brooklyn, NY 11214"
"7622",4e+05,2,"1",1000,"Bath Beach","sold","2630 Cropsey Ave #12D, Brooklyn, NY 11214"
"7623",930000,3,"2",1584,"Bath Beach","sold","8884 19th Ave, Brooklyn, NY 11214"
"7624",780000,3,"3",1855,"Bath Beach","sold","205 Bay 8th St #1A, Brooklyn, NY 11228"
"7625",935000,3,"3",1640,"Bath Beach","sold","309 Bay 8th St, Brooklyn, NY 11228"
"7626",650100,0,"1",1595,"Bath Beach","sold","1830 Bath Ave #A101, Brooklyn, NY 11214"
"7627",1100000,0,"1",1367,"Bath Beach","sold","1631 Benson Ave, Brooklyn, NY 11214"
"7628",675000,3,"2",1080,"Bath Beach","sold","8758 18th Ave #3C, Brooklyn, NY 11214"
"7629",1560000,6,"3",2280,"Bath Beach","sold","931 78th St, Brooklyn, NY 11228"
"7630",414100,2,"1",NA,"Bath Beach","sold","1171 Ocean Pkwy #6E, Brooklyn, NY 11230"
"7631",198000,1,"1",650,"Bath Beach","sold","373 Avenue S #1B, Brooklyn, NY 11223"
"7632",430000,1,"1",439,"Bath Beach","sold","366 Kings Hwy #4B, Brooklyn, NY 11223"
"7633",1630000,5,"2",NA,"Bath Beach","sold","1336 82nd St, Brooklyn, NY 11228"
"7634",544700,3,"3",NA,"Bath Beach","sold","3732 Oceanic Ave #A1, Brooklyn, NY 11224"
"7635",560000,3,"3",NA,"Bath Beach","sold","310 101st St, Brooklyn, NY 11209"
"7636",1435000,5,"4",4000,"Bath Beach","sold","1570 Dahill Rd #1, Brooklyn, NY 11204"
"7637",1100000,0,"1",1438,"Bath Beach","sold","1795 W 10th St, Brooklyn, NY 11223"
"7638",1045000,5,"3",1512,"Bath Beach","sold","1621 W 4th St, Brooklyn, NY 11223"
"7639",850000,3,"2",1376,"Bath Beach","sold","427 78th St, Brooklyn, NY 11209"
